PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
528112020.0,20.0,RL,98.0,11478.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218.0,Unf,0.0,486.0,1704.0,GasA,Ex,Y,SBrkr,1704.0,0.0,0.0,1704.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2008.0,RFn,3.0,772.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,306000.0
528120060.0,20.0,RL,83.0,10159.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1646.0,Unf,0.0,284.0,1930.0,GasA,Ex,Y,SBrkr,1940.0,0.0,0.0,1940.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2010.0,Fin,3.0,606.0,TA,TA,Y,168.0,95.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,New,Partial,395192.0
528120090.0,20.0,RL,94.0,12883.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1544.0,1544.0,GasA,Ex,Y,SBrkr,1544.0,0.0,0.0,1544.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2009.0,RFn,3.0,868.0,TA,TA,Y,0.0,35.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,New,Partial,290941.0
528120100.0,20.0,RL,95.0,12182.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,Ex,Y,SBrkr,1541.0,0.0,0.0,1541.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,RFn,2.0,532.0,TA,TA,Y,0.0,70.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,New,Partial,220000.0
528120120.0,20.0,RL,90.0,11520.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9.0,5.0,2005.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,Gd,TA,PConc,Ex,TA,No,GLQ,110.0,Unf,0.0,1588.0,1698.0,GasA,Ex,Y,SBrkr,1698.0,0.0,0.0,1698.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,3.0,730.0,TA,TA,Y,192.0,74.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,275000.0
528138020.0,20.0,RL,79.0,14122.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2005.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,Ex,Y,SBrkr,1822.0,0.0,0.0,1822.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2005.0,RFn,3.0,678.0,TA,TA,Y,0.0,119.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2010.0,WD ,Normal,259000.0
528138060.0,20.0,RL,70.0,10171.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,2.0,Unf,0.0,1515.0,1517.0,GasA,Ex,Y,SBrkr,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,532.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Normal,214000.0
528150070.0,20.0,RL,100.0,12919.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Ex,Y,SBrkr,2364.0,0.0,0.0,2364.0,1.0,0.0,2.0,1.0,2.0,1.0,Ex,11.0,Typ,2.0,Gd,Attchd,2009.0,Fin,3.0,820.0,TA,TA,Y,0.0,67.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,New,Partial,611657.0
528175010.0,120.0,RL,44.0,6371.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,TA,Y,192.0,35.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,New,Partial,224000.0
528176010.0,20.0,RL,110.0,14300.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Ex,Y,SBrkr,2696.0,0.0,0.0,2696.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,2.0,Gd,Attchd,2003.0,Fin,3.0,958.0,TA,TA,Y,220.0,150.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,500000.0
528176070.0,60.0,RL,105.0,13650.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,578.0,Unf,0.0,1093.0,1671.0,GasA,Ex,Y,SBrkr,1687.0,563.0,0.0,2250.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Ex,Attchd,2002.0,Fin,3.0,756.0,TA,TA,Y,238.0,130.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,320000.0
528180070.0,120.0,RL,61.0,7658.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5.0,2005.0,2005.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,196.0,82.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2010.0,WD ,Normal,319900.0
528181050.0,120.0,RL,41.0,7132.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,205000.0
528188120.0,160.0,RL,36.0,2628.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,0.0,Gd,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0.0,27.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,175500.0
528218150.0,20.0,RL,100.0,18494.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Ex,Y,SBrkr,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,36.0,23.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2010.0,WD ,Normal,199500.0
528228285.0,120.0,RL,43.0,3203.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Ex,Y,SBrkr,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,100.0,116.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2010.0,WD ,Normal,160000.0
528228440.0,120.0,RL,43.0,3182.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,GasA,Ex,Y,SBrkr,1269.0,0.0,0.0,1269.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,2004.0,Fin,2.0,430.0,TA,TA,Y,146.0,20.0,0.0,0.0,144.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,192000.0
528231020.0,80.0,RL,67.0,13300.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744.0,630.0,0.0,1374.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,184500.0
528240070.0,60.0,RL,68.0,7851.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Ex,Y,SBrkr,860.0,1100.0,0.0,1960.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,2.0,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,288.0,48.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,216500.0
528240130.0,60.0,RL,63.0,8577.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,886.0,0.0,1733.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,BuiltIn,2004.0,Fin,2.0,433.0,TA,TA,Y,144.0,48.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,185088.0
528250100.0,80.0,RL,68.0,7750.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250.0,Unf,0.0,134.0,384.0,GasA,Ex,Y,SBrkr,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,2000.0,Fin,2.0,400.0,TA,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,180000.0
528292020.0,60.0,RL,68.0,9505.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,884.0,1151.0,0.0,2035.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,BuiltIn,2001.0,Fin,2.0,434.0,TA,TA,Y,144.0,48.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,222500.0
528328100.0,60.0,RL,108.0,14774.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668.0,30.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,333168.0
528344070.0,60.0,RL,60.0,17433.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1629.0,1629.0,GasA,Ex,Y,SBrkr,1645.0,830.0,0.0,2475.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,3.0,962.0,TA,TA,Y,23.0,172.0,0.0,0.0,256.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2010.0,WD ,Normal,355000.0
528358010.0,20.0,RL,59.0,10593.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7.0,5.0,1996.0,1996.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1996.0,Fin,2.0,527.0,TA,TA,Y,240.0,56.0,154.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Normal,260400.0
528363130.0,60.0,RL,98.0,12256.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1994.0,1995.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Ex,Y,SBrkr,1500.0,1122.0,0.0,2622.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,2.0,TA,Attchd,1994.0,RFn,2.0,712.0,TA,TA,Y,186.0,32.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,325000.0
528382020.0,60.0,RL,92.0,11764.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,7.0,1999.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132.0,57.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,290000.0
528382030.0,60.0,RL,58.0,16770.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Gd,Y,SBrkr,1195.0,644.0,0.0,1839.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,Gd,Attchd,1998.0,Fin,2.0,486.0,TA,TA,Y,0.0,81.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,221000.0
528386040.0,50.0,RL,56.0,14720.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8.0,5.0,1995.0,1996.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816.0,Unf,0.0,1217.0,2033.0,GasA,Ex,Y,SBrkr,2053.0,1185.0,0.0,3238.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Ex,Attchd,1996.0,Fin,3.0,666.0,TA,TA,Y,283.0,86.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Normal,410000.0
528445060.0,20.0,RL,73.0,8987.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Ex,Y,SBrkr,1595.0,0.0,0.0,1595.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,RFn,3.0,880.0,TA,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,221500.0
528456160.0,20.0,FV,92.0,9215.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Ex,Y,SBrkr,1218.0,0.0,0.0,1218.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,Gd,Attchd,2009.0,RFn,2.0,676.0,TA,TA,Y,0.0,136.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,New,Partial,204500.0
528458070.0,60.0,FV,72.0,8640.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Ex,Y,SBrkr,764.0,783.0,0.0,1547.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2009.0,Unf,2.0,614.0,TA,TA,Y,169.0,45.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,Con,Normal,215200.0
528458110.0,20.0,FV,75.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Ex,Y,SBrkr,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,144.0,168.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,262500.0
528477080.0,60.0,FV,100.0,12552.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Ex,Y,SBrkr,991.0,956.0,0.0,1947.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,0.0,136.0,0.0,0.0,0.0,0.0,Ex,GdWo,Shed,0.0,5.0,2010.0,WD ,Normal,254900.0
528480090.0,20.0,FV,84.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1414.0,Unf,0.0,54.0,1468.0,GasA,Ex,Y,SBrkr,1468.0,0.0,0.0,1468.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,528.0,TA,TA,Y,0.0,102.0,0.0,0.0,216.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,271500.0
531367050.0,60.0,RL,76.0,10142.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,956.0,1128.0,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,Gd,BuiltIn,2004.0,RFn,2.0,618.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2010.0,WD ,Normal,233000.0
531369060.0,60.0,RL,70.0,11920.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831.0,828.0,0.0,1659.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,144.0,68.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,181000.0
531380080.0,60.0,RL,68.0,8880.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222.0,888.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,2.0,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0.0,130.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,205000.0
